reporterid,measureid,numerator,denominator,iso_week,iso_year,month,quarter,year,issuppressed,notes
21211,anx_score,,,1-47,1-2022,,,,,
21211,anx_score,,,1-48,1-2022,,,,,
21211,anx_score,,,1-49,1-2022,,,,,
21211,anx_score,,,1-52,1-2021,,,,,
21213,anx_score,,,1-01,1-2022,,,,,
21213,anx_score,,,1-02,1-2022,,,,,
21213,anx_score,,,1-03,1-2022,,,,,
21213,anx_score,,,1-04,1-2022,,,,,
21213,anx_score,,,1-05,1-2022,,,,,
21213,anx_score,,,1-06,1-2022,,,,,
21213,anx_score,,,1-07,1-2022,,,,,
21213,anx_score,,,1-08,1-2022,,,,,
21213,anx_score,,,1-09,1-2022,,,,,
21213,anx_score,,,1-10,1-2022,,,,,
21213,anx_score,,,1-11,1-2022,,,,,
21213,anx_score,,,1-12,1-2022,,,,,
21213,anx_score,,,1-13,1-2022,,,,,
21213,anx_score,,,1-14,1-2022,,,,,
21213,anx_score,,,1-15,1-2022,,,,,
21213,anx_score,,,1-16,1-2022,,,,,
21213,anx_score,,,1-17,1-2022,,,,,
21213,anx_score,,,1-18,1-2022,,,,,
21213,anx_score,,,1-19,1-2022,,,,,
21213,anx_score,,,1-20,1-2022,,,,,
21213,anx_score,,,1-21,1-2022,,,,,
21213,anx_score,,,1-22,1-2022,,,,,
21213,anx_score,,,1-23,1-2022,,,,,
21213,anx_score,,,1-24,1-2022,,,,,
21213,anx_score,,,1-25,1-2022,,,,,
21213,anx_score,,,1-26,1-2022,,,,,
21213,anx_score,,,1-27,1-2022,,,,,
21213,anx_score,,,1-28,1-2022,,,,,
21213,anx_score,,,1-29,1-2022,,,,,
21213,anx_score,,,1-30,1-2022,,,,,
21213,anx_score,,,1-31,1-2022,,,,,
21213,anx_score,,,1-32,1-2022,,,,,
21213,anx_score,,,1-33,1-2022,,,,,
21213,anx_score,,,1-34,1-2022,,,,,
21213,anx_score,,,1-35,1-2022,,,,,
21213,anx_score,,,1-36,1-2022,,,,,
21213,anx_score,,,1-37,1-2022,,,,,
21213,anx_score,,,1-38,1-2022,,,,,
21213,anx_score,,,1-39,1-2022,,,,,
21213,anx_score,,,1-40,1-2022,,,,,
21213,anx_score,,,1-41,1-2022,,,,,
21213,anx_score,,,1-42,1-2022,,,,,
21213,anx_score,,,1-43,1-2022,,,,,
21213,anx_score,,,1-44,1-2022,,,,,
21213,anx_score,,,1-45,1-2022,,,,,
21213,anx_score,,,1-46,1-2022,,,,,
21213,anx_score,,,1-49,1-2022,,,,,
21213,anx_score,,,1-52,1-2021,,,,,
21215,anx_score,,,1-01,1-2022,,,,,
21215,anx_score,,,1-02,1-2022,,,,,
21215,anx_score,,,1-03,1-2022,,,,,
21215,anx_score,,,1-04,1-2022,,,,,
21215,anx_score,,,1-05,1-2022,,,,,
21215,anx_score,,,1-06,1-2022,,,,,
21215,anx_score,,,1-07,1-2022,,,,,
21215,anx_score,,,1-08,1-2022,,,,,
21215,anx_score,,,1-09,1-2022,,,,,
21215,anx_score,,,1-10,1-2022,,,,,
21215,anx_score,,,1-11,1-2022,,,,,
21215,anx_score,,,1-12,1-2022,,,,,
21215,anx_score,,,1-13,1-2022,,,,,
21215,anx_score,,,1-14,1-2022,,,,,
21215,anx_score,,,1-15,1-2022,,,,,
21215,anx_score,,,1-16,1-2022,,,,,
21215,anx_score,,,1-17,1-2022,,,,,
21215,anx_score,,,1-18,1-2022,,,,,
21215,anx_score,,,1-19,1-2022,,,,,
21215,anx_score,,,1-20,1-2022,,,,,
21215,anx_score,,,1-21,1-2022,,,,,
21215,anx_score,,,1-22,1-2022,,,,,
21215,anx_score,,,1-23,1-2022,,,,,
21215,anx_score,,,1-24,1-2022,,,,,
21215,anx_score,,,1-25,1-2022,,,,,
21215,anx_score,,,1-26,1-2022,,,,,
21215,anx_score,,,1-27,1-2022,,,,,
21215,anx_score,,,1-28,1-2022,,,,,
21215,anx_score,,,1-29,1-2022,,,,,
21215,anx_score,,,1-30,1-2022,,,,,
21215,anx_score,,,1-31,1-2022,,,,,
21215,anx_score,,,1-32,1-2022,,,,,
21215,anx_score,,,1-33,1-2022,,,,,
21215,anx_score,,,1-34,1-2022,,,,,
21215,anx_score,,,1-35,1-2022,,,,,
21215,anx_score,,,1-37,1-2022,,,,,
21215,anx_score,,,1-38,1-2022,,,,,
21215,anx_score,,,1-40,1-2022,,,,,
21215,anx_score,,,1-43,1-2022,,,,,
21215,anx_score,,,1-44,1-2022,,,,,
21215,anx_score,,,1-45,1-2022,,,,,
21215,anx_score,,,1-48,1-2022,,,,,
21215,anx_score,,,1-49,1-2022,,,,,
21215,anx_score,,,1-52,1-2021,,,,,
21217,anx_score,,,1-01,1-2022,,,,,
21217,anx_score,,,1-02,1-2022,,,,,
21217,anx_score,,,1-03,1-2022,,,,,
21217,anx_score,,,1-04,1-2022,,,,,
21217,anx_score,,,1-05,1-2022,,,,,
21217,anx_score,,,1-06,1-2022,,,,,
21217,anx_score,,,1-07,1-2022,,,,,
21217,anx_score,,,1-08,1-2022,,,,,
21217,anx_score,,,1-09,1-2022,,,,,
21217,anx_score,2.5294565266516065,1.0,1-10,1-2022,,,,,
21217,anx_score,,,1-11,1-2022,,,,,
21217,anx_score,,,1-12,1-2022,,,,,
21217,anx_score,,,1-13,1-2022,,,,,
21217,anx_score,,,1-14,1-2022,,,,,
21217,anx_score,,,1-15,1-2022,,,,,
21217,anx_score,,,1-16,1-2022,,,,,
21217,anx_score,,,1-17,1-2022,,,,,
21217,anx_score,,,1-18,1-2022,,,,,
21217,anx_score,,,1-19,1-2022,,,,,
21217,anx_score,,,1-20,1-2022,,,,,
21217,anx_score,,,1-21,1-2022,,,,,
21217,anx_score,,,1-22,1-2022,,,,,
21217,anx_score,,,1-23,1-2022,,,,,
21217,anx_score,,,1-24,1-2022,,,,,
21217,anx_score,,,1-25,1-2022,,,,,
21217,anx_score,,,1-26,1-2022,,,,,
21217,anx_score,,,1-27,1-2022,,,,,
21217,anx_score,,,1-28,1-2022,,,,,
21217,anx_score,,,1-29,1-2022,,,,,
21217,anx_score,,,1-30,1-2022,,,,,
21217,anx_score,,,1-31,1-2022,,,,,
21217,anx_score,,,1-32,1-2022,,,,,
21217,anx_score,,,1-33,1-2022,,,,,
21217,anx_score,,,1-34,1-2022,,,,,
21217,anx_score,,,1-35,1-2022,,,,,
21217,anx_score,,,1-36,1-2022,,,,,
21217,anx_score,,,1-37,1-2022,,,,,
21217,anx_score,,,1-38,1-2022,,,,,
21217,anx_score,,,1-39,1-2022,,,,,
21217,anx_score,,,1-40,1-2022,,,,,
21217,anx_score,,,1-41,1-2022,,,,,
21217,anx_score,,,1-42,1-2022,,,,,
21217,anx_score,,,1-43,1-2022,,,,,
21217,anx_score,,,1-44,1-2022,,,,,
21217,anx_score,,,1-45,1-2022,,,,,
21217,anx_score,,,1-46,1-2022,,,,,
21217,anx_score,,,1-47,1-2022,,,,,
21217,anx_score,,,1-48,1-2022,,,,,
21217,anx_score,,,1-49,1-2022,,,,,
21217,anx_score,,,1-52,1-2021,,,,,
21219,anx_score,,,1-02,1-2022,,,,,
21219,anx_score,,,1-07,1-2022,,,,,
21219,anx_score,,,1-11,1-2022,,,,,
21219,anx_score,,,1-12,1-2022,,,,,
21219,anx_score,,,1-21,1-2022,,,,,
21219,anx_score,,,1-22,1-2022,,,,,
21219,anx_score,,,1-24,1-2022,,,,,
21219,anx_score,,,1-26,1-2022,,,,,
21219,anx_score,,,1-29,1-2022,,,,,
21219,anx_score,,,1-32,1-2022,,,,,
21219,anx_score,,,1-34,1-2022,,,,,
21219,anx_score,,,1-35,1-2022,,,,,
21219,anx_score,,,1-36,1-2022,,,,,
21219,anx_score,,,1-39,1-2022,,,,,
21219,anx_score,,,1-40,1-2022,,,,,
21219,anx_score,,,1-42,1-2022,,,,,
21219,anx_score,,,1-52,1-2021,,,,,
21221,anx_score,,,1-01,1-2022,,,,,
21221,anx_score,,,1-02,1-2022,,,,,
21221,anx_score,,,1-03,1-2022,,,,,
21221,anx_score,,,1-04,1-2022,,,,,
21221,anx_score,,,1-05,1-2022,,,,,
21221,anx_score,,,1-06,1-2022,,,,,
21221,anx_score,,,1-07,1-2022,,,,,
21221,anx_score,,,1-08,1-2022,,,,,
21221,anx_score,,,1-09,1-2022,,,,,
21221,anx_score,,,1-10,1-2022,,,,,
21221,anx_score,,,1-11,1-2022,,,,,
21221,anx_score,,,1-12,1-2022,,,,,
21221,anx_score,,,1-13,1-2022,,,,,
21221,anx_score,,,1-14,1-2022,,,,,
21221,anx_score,,,1-15,1-2022,,,,,
21221,anx_score,,,1-16,1-2022,,,,,
21221,anx_score,,,1-17,1-2022,,,,,
21221,anx_score,,,1-18,1-2022,,,,,
21221,anx_score,,,1-19,1-2022,,,,,
21221,anx_score,,,1-20,1-2022,,,,,
21221,anx_score,,,1-21,1-2022,,,,,
21221,anx_score,,,1-22,1-2022,,,,,
21221,anx_score,,,1-23,1-2022,,,,,
21221,anx_score,,,1-24,1-2022,,,,,
21221,anx_score,,,1-25,1-2022,,,,,
21221,anx_score,,,1-26,1-2022,,,,,
21221,anx_score,,,1-27,1-2022,,,,,
21221,anx_score,,,1-28,1-2022,,,,,
21221,anx_score,,,1-29,1-2022,,,,,
21221,anx_score,,,1-30,1-2022,,,,,
21221,anx_score,,,1-31,1-2022,,,,,
21221,anx_score,,,1-32,1-2022,,,,,
21221,anx_score,,,1-33,1-2022,,,,,
21221,anx_score,,,1-34,1-2022,,,,,
21221,anx_score,,,1-35,1-2022,,,,,
21221,anx_score,,,1-37,1-2022,,,,,
21221,anx_score,,,1-38,1-2022,,,,,
21221,anx_score,,,1-39,1-2022,,,,,
21221,anx_score,,,1-40,1-2022,,,,,
21221,anx_score,,,1-41,1-2022,,,,,
21221,anx_score,,,1-42,1-2022,,,,,
21221,anx_score,,,1-43,1-2022,,,,,
21221,anx_score,,,1-44,1-2022,,,,,
21221,anx_score,,,1-45,1-2022,,,,,
21221,anx_score,,,1-46,1-2022,,,,,
21221,anx_score,,,1-47,1-2022,,,,,
21221,anx_score,,,1-48,1-2022,,,,,
21221,anx_score,,,1-49,1-2022,,,,,
21221,anx_score,,,1-52,1-2021,,,,,
21223,anx_score,,,1-03,1-2022,,,,,
21223,anx_score,,,1-04,1-2022,,,,,
21223,anx_score,,,1-05,1-2022,,,,,
21223,anx_score,,,1-06,1-2022,,,,,
21223,anx_score,,,1-08,1-2022,,,,,
21223,anx_score,,,1-09,1-2022,,,,,
21223,anx_score,,,1-11,1-2022,,,,,
21223,anx_score,,,1-34,1-2022,,,,,
21223,anx_score,,,1-38,1-2022,,,,,
21225,anx_score,,,1-01,1-2022,,,,,
21225,anx_score,,,1-02,1-2022,,,,,
21225,anx_score,,,1-03,1-2022,,,,,
21225,anx_score,,,1-04,1-2022,,,,,
21225,anx_score,,,1-05,1-2022,,,,,
21225,anx_score,,,1-06,1-2022,,,,,
21225,anx_score,,,1-07,1-2022,,,,,
21225,anx_score,,,1-08,1-2022,,,,,
21225,anx_score,,,1-09,1-2022,,,,,
21225,anx_score,,,1-10,1-2022,,,,,
21225,anx_score,,,1-11,1-2022,,,,,
21225,anx_score,,,1-12,1-2022,,,,,
21225,anx_score,,,1-13,1-2022,,,,,
21225,anx_score,,,1-14,1-2022,,,,,
21225,anx_score,,,1-15,1-2022,,,,,
21225,anx_score,,,1-16,1-2022,,,,,
21225,anx_score,,,1-17,1-2022,,,,,
21225,anx_score,,,1-18,1-2022,,,,,
21225,anx_score,,,1-19,1-2022,,,,,
21225,anx_score,,,1-20,1-2022,,,,,
21225,anx_score,,,1-21,1-2022,,,,,
21225,anx_score,,,1-22,1-2022,,,,,
21225,anx_score,,,1-23,1-2022,,,,,
21225,anx_score,,,1-24,1-2022,,,,,
21225,anx_score,,,1-25,1-2022,,,,,
21225,anx_score,,,1-26,1-2022,,,,,
21225,anx_score,,,1-27,1-2022,,,,,
21225,anx_score,,,1-28,1-2022,,,,,
21225,anx_score,,,1-29,1-2022,,,,,
21225,anx_score,,,1-30,1-2022,,,,,
21225,anx_score,,,1-31,1-2022,,,,,
21225,anx_score,,,1-32,1-2022,,,,,
21225,anx_score,,,1-33,1-2022,,,,,
21225,anx_score,,,1-34,1-2022,,,,,
21225,anx_score,,,1-35,1-2022,,,,,
21225,anx_score,,,1-36,1-2022,,,,,
21225,anx_score,,,1-37,1-2022,,,,,
21225,anx_score,,,1-38,1-2022,,,,,
21225,anx_score,,,1-39,1-2022,,,,,
21225,anx_score,,,1-40,1-2022,,,,,
21225,anx_score,,,1-41,1-2022,,,,,
21225,anx_score,,,1-42,1-2022,,,,,
21225,anx_score,,,1-43,1-2022,,,,,
21225,anx_score,,,1-44,1-2022,,,,,
21225,anx_score,,,1-45,1-2022,,,,,
21225,anx_score,,,1-46,1-2022,,,,,
21225,anx_score,,,1-47,1-2022,,,,,
21225,anx_score,,,1-48,1-2022,,,,,
21225,anx_score,,,1-52,1-2021,,,,,
21227,anx_score,2.8279352778412257,1.0,1-01,1-2022,,,,,
21227,anx_score,2.8174391659239797,1.0,1-02,1-2022,,,,,
21227,anx_score,2.778561958716719,1.0,1-03,1-2022,,,,,
21227,anx_score,2.8113211139382406,1.0,1-04,1-2022,,,,,
21227,anx_score,2.7492459705319727,1.0,1-05,1-2022,,,,,
21227,anx_score,2.8010117315249605,1.0,1-06,1-2022,,,,,
21227,anx_score,2.8430542008719093,1.0,1-07,1-2022,,,,,
21227,anx_score,2.799408766541863,1.0,1-08,1-2022,,,,,
21227,anx_score,2.8465640258827043,1.0,1-09,1-2022,,,,,
21227,anx_score,2.797719254734841,1.0,1-10,1-2022,,,,,
21227,anx_score,2.8067045369399755,1.0,1-11,1-2022,,,,,
21227,anx_score,2.8432405274289714,1.0,1-12,1-2022,,,,,
21227,anx_score,2.8317668899980117,1.0,1-13,1-2022,,,,,
21227,anx_score,2.827541803408755,1.0,1-14,1-2022,,,,,
21227,anx_score,2.7934021272367158,1.0,1-15,1-2022,,,,,
21227,anx_score,2.8166290414797035,1.0,1-16,1-2022,,,,,
21227,anx_score,2.8606188005294406,1.0,1-17,1-2022,,,,,
21227,anx_score,2.9029392462126964,1.0,1-18,1-2022,,,,,
21227,anx_score,2.8616503496643686,1.0,1-19,1-2022,,,,,
21227,anx_score,2.90156284842274,1.0,1-20,1-2022,,,,,
21227,anx_score,2.9030797964323938,1.0,1-21,1-2022,,,,,
21227,anx_score,2.838292595720304,1.0,1-22,1-2022,,,,,
21227,anx_score,2.8033708145830976,1.0,1-23,1-2022,,,,,
21227,anx_score,2.856397403226632,1.0,1-24,1-2022,,,,,
21227,anx_score,2.833394558193753,1.0,1-25,1-2022,,,,,
21227,anx_score,2.822390843776158,1.0,1-26,1-2022,,,,,
21227,anx_score,2.8084941094670883,1.0,1-27,1-2022,,,,,
21227,anx_score,2.8163529030657655,1.0,1-28,1-2022,,,,,
21227,anx_score,2.7807059962505236,1.0,1-29,1-2022,,,,,
21227,anx_score,2.760705381610838,1.0,1-30,1-2022,,,,,
21227,anx_score,2.815023421032763,1.0,1-31,1-2022,,,,,
21227,anx_score,2.828419320929801,1.0,1-32,1-2022,,,,,
21227,anx_score,2.7627766619247938,1.0,1-33,1-2022,,,,,
21227,anx_score,2.7925622891588096,1.0,1-34,1-2022,,,,,
21227,anx_score,2.757494797552476,1.0,1-35,1-2022,,,,,
21227,anx_score,2.8007684308043346,1.0,1-36,1-2022,,,,,
21227,anx_score,2.7868210549604133,1.0,1-37,1-2022,,,,,
21227,anx_score,2.775979907854251,1.0,1-38,1-2022,,,,,
21227,anx_score,2.7739648275945403,1.0,1-39,1-2022,,,,,
21227,anx_score,2.8036733650899963,1.0,1-40,1-2022,,,,,
21227,anx_score,2.7745128664771195,1.0,1-41,1-2022,,,,,
21227,anx_score,2.7850992905444025,1.0,1-42,1-2022,,,,,
21227,anx_score,,,1-43,1-2022,,,,,
21227,anx_score,,,1-44,1-2022,,,,,
21227,anx_score,,,1-45,1-2022,,,,,
21227,anx_score,,,1-46,1-2022,,,,,
21227,anx_score,,,1-47,1-2022,,,,,
21227,anx_score,,,1-48,1-2022,,,,,
21227,anx_score,,,1-49,1-2022,,,,,
21227,anx_score,,,1-52,1-2021,,,,,
21229,anx_score,,,1-01,1-2022,,,,,
21229,anx_score,,,1-02,1-2022,,,,,
21229,anx_score,,,1-03,1-2022,,,,,
21229,anx_score,,,1-04,1-2022,,,,,
21229,anx_score,,,1-05,1-2022,,,,,
21229,anx_score,,,1-06,1-2022,,,,,
21229,anx_score,,,1-07,1-2022,,,,,
21229,anx_score,,,1-08,1-2022,,,,,
21229,anx_score,,,1-09,1-2022,,,,,
21229,anx_score,,,1-10,1-2022,,,,,
21229,anx_score,,,1-11,1-2022,,,,,
21229,anx_score,,,1-12,1-2022,,,,,
21229,anx_score,,,1-13,1-2022,,,,,
21229,anx_score,,,1-14,1-2022,,,,,
21229,anx_score,,,1-15,1-2022,,,,,
21229,anx_score,,,1-16,1-2022,,,,,
21229,anx_score,,,1-17,1-2022,,,,,
21229,anx_score,,,1-18,1-2022,,,,,
21229,anx_score,,,1-19,1-2022,,,,,
21229,anx_score,,,1-20,1-2022,,,,,
21229,anx_score,,,1-21,1-2022,,,,,
21229,anx_score,,,1-22,1-2022,,,,,
21229,anx_score,,,1-23,1-2022,,,,,
21229,anx_score,,,1-24,1-2022,,,,,
21229,anx_score,,,1-25,1-2022,,,,,
21229,anx_score,,,1-26,1-2022,,,,,
21229,anx_score,,,1-27,1-2022,,,,,
21229,anx_score,,,1-28,1-2022,,,,,
21229,anx_score,,,1-29,1-2022,,,,,
21229,anx_score,,,1-30,1-2022,,,,,
21229,anx_score,,,1-31,1-2022,,,,,
21229,anx_score,,,1-32,1-2022,,,,,
21229,anx_score,,,1-33,1-2022,,,,,
21229,anx_score,,,1-34,1-2022,,,,,
21229,anx_score,,,1-35,1-2022,,,,,
21229,anx_score,,,1-36,1-2022,,,,,
21229,anx_score,,,1-37,1-2022,,,,,
21229,anx_score,,,1-38,1-2022,,,,,
21229,anx_score,,,1-39,1-2022,,,,,
21229,anx_score,,,1-40,1-2022,,,,,
21229,anx_score,,,1-41,1-2022,,,,,
21229,anx_score,,,1-42,1-2022,,,,,
21229,anx_score,,,1-43,1-2022,,,,,
21229,anx_score,,,1-44,1-2022,,,,,
21229,anx_score,,,1-45,1-2022,,,,,
21229,anx_score,,,1-46,1-2022,,,,,
21229,anx_score,,,1-47,1-2022,,,,,
21229,anx_score,,,1-48,1-2022,,,,,
21229,anx_score,,,1-52,1-2021,,,,,
21231,anx_score,,,1-01,1-2022,,,,,
21231,anx_score,,,1-02,1-2022,,,,,
21231,anx_score,,,1-03,1-2022,,,,,
21231,anx_score,,,1-04,1-2022,,,,,
21231,anx_score,,,1-05,1-2022,,,,,
21231,anx_score,,,1-06,1-2022,,,,,
21231,anx_score,,,1-07,1-2022,,,,,
21231,anx_score,,,1-08,1-2022,,,,,
21231,anx_score,,,1-09,1-2022,,,,,
21231,anx_score,,,1-10,1-2022,,,,,
21231,anx_score,,,1-11,1-2022,,,,,
21231,anx_score,,,1-12,1-2022,,,,,
21231,anx_score,,,1-13,1-2022,,,,,
21231,anx_score,,,1-14,1-2022,,,,,
21231,anx_score,,,1-15,1-2022,,,,,
21231,anx_score,,,1-16,1-2022,,,,,
21231,anx_score,,,1-17,1-2022,,,,,
21231,anx_score,,,1-18,1-2022,,,,,
21231,anx_score,,,1-19,1-2022,,,,,
21231,anx_score,,,1-20,1-2022,,,,,
21231,anx_score,,,1-21,1-2022,,,,,
21231,anx_score,,,1-22,1-2022,,,,,
21231,anx_score,,,1-23,1-2022,,,,,
21231,anx_score,,,1-24,1-2022,,,,,
21231,anx_score,,,1-25,1-2022,,,,,
21231,anx_score,,,1-26,1-2022,,,,,
21231,anx_score,,,1-27,1-2022,,,,,
21231,anx_score,,,1-28,1-2022,,,,,
21231,anx_score,,,1-29,1-2022,,,,,
21231,anx_score,,,1-30,1-2022,,,,,
21231,anx_score,,,1-31,1-2022,,,,,
21231,anx_score,,,1-32,1-2022,,,,,
21231,anx_score,,,1-33,1-2022,,,,,
21231,anx_score,,,1-35,1-2022,,,,,
21231,anx_score,,,1-36,1-2022,,,,,
21231,anx_score,3.0964575862923054,1.0,1-37,1-2022,,,,,
21231,anx_score,,,1-38,1-2022,,,,,
21231,anx_score,,,1-39,1-2022,,,,,
21231,anx_score,,,1-40,1-2022,,,,,
21231,anx_score,,,1-41,1-2022,,,,,
21231,anx_score,,,1-42,1-2022,,,,,
21231,anx_score,,,1-43,1-2022,,,,,
21231,anx_score,,,1-44,1-2022,,,,,
21231,anx_score,,,1-45,1-2022,,,,,
21231,anx_score,,,1-46,1-2022,,,,,
21231,anx_score,,,1-47,1-2022,,,,,
21231,anx_score,,,1-48,1-2022,,,,,
21231,anx_score,,,1-49,1-2022,,,,,
21231,anx_score,,,1-52,1-2021,,,,,
21233,anx_score,,,1-01,1-2022,,,,,
21233,anx_score,,,1-02,1-2022,,,,,
21233,anx_score,,,1-03,1-2022,,,,,
21233,anx_score,,,1-04,1-2022,,,,,
21233,anx_score,,,1-05,1-2022,,,,,
21233,anx_score,,,1-06,1-2022,,,,,
21233,anx_score,,,1-07,1-2022,,,,,
21233,anx_score,,,1-08,1-2022,,,,,
21233,anx_score,,,1-10,1-2022,,,,,
21233,anx_score,,,1-11,1-2022,,,,,
21233,anx_score,,,1-12,1-2022,,,,,
21233,anx_score,,,1-13,1-2022,,,,,
21233,anx_score,,,1-14,1-2022,,,,,
21233,anx_score,,,1-15,1-2022,,,,,
21233,anx_score,,,1-16,1-2022,,,,,
21233,anx_score,,,1-17,1-2022,,,,,
21233,anx_score,,,1-18,1-2022,,,,,
21233,anx_score,,,1-20,1-2022,,,,,
21233,anx_score,,,1-21,1-2022,,,,,
21233,anx_score,,,1-22,1-2022,,,,,
21233,anx_score,,,1-23,1-2022,,,,,
21233,anx_score,,,1-24,1-2022,,,,,
21233,anx_score,,,1-25,1-2022,,,,,
21233,anx_score,,,1-26,1-2022,,,,,
21233,anx_score,,,1-27,1-2022,,,,,
21233,anx_score,,,1-28,1-2022,,,,,
21233,anx_score,,,1-29,1-2022,,,,,
21233,anx_score,,,1-30,1-2022,,,,,
21233,anx_score,,,1-31,1-2022,,,,,
21233,anx_score,,,1-32,1-2022,,,,,
21233,anx_score,,,1-33,1-2022,,,,,
21233,anx_score,,,1-34,1-2022,,,,,
21233,anx_score,,,1-35,1-2022,,,,,
21233,anx_score,,,1-36,1-2022,,,,,
21233,anx_score,,,1-38,1-2022,,,,,
21233,anx_score,,,1-39,1-2022,,,,,
21233,anx_score,,,1-40,1-2022,,,,,
21233,anx_score,,,1-41,1-2022,,,,,
21233,anx_score,,,1-42,1-2022,,,,,
21233,anx_score,,,1-43,1-2022,,,,,
21233,anx_score,,,1-44,1-2022,,,,,
21233,anx_score,,,1-45,1-2022,,,,,
21233,anx_score,,,1-46,1-2022,,,,,
21233,anx_score,,,1-47,1-2022,,,,,
21233,anx_score,,,1-48,1-2022,,,,,
21233,anx_score,,,1-49,1-2022,,,,,
21233,anx_score,,,1-52,1-2021,,,,,
21235,anx_score,,,1-01,1-2022,,,,,
21235,anx_score,,,1-02,1-2022,,,,,
21235,anx_score,,,1-03,1-2022,,,,,
21235,anx_score,,,1-04,1-2022,,,,,
21235,anx_score,,,1-05,1-2022,,,,,
21235,anx_score,,,1-06,1-2022,,,,,
21235,anx_score,,,1-07,1-2022,,,,,
21235,anx_score,,,1-08,1-2022,,,,,
21235,anx_score,,,1-09,1-2022,,,,,
21235,anx_score,,,1-10,1-2022,,,,,
21235,anx_score,,,1-11,1-2022,,,,,
21235,anx_score,,,1-12,1-2022,,,,,
21235,anx_score,,,1-13,1-2022,,,,,
21235,anx_score,,,1-14,1-2022,,,,,
21235,anx_score,,,1-15,1-2022,,,,,
21235,anx_score,,,1-16,1-2022,,,,,
21235,anx_score,,,1-17,1-2022,,,,,
21235,anx_score,,,1-18,1-2022,,,,,
21235,anx_score,,,1-19,1-2022,,,,,
21235,anx_score,,,1-20,1-2022,,,,,
21235,anx_score,,,1-21,1-2022,,,,,
21235,anx_score,,,1-22,1-2022,,,,,
21235,anx_score,,,1-23,1-2022,,,,,
21235,anx_score,,,1-24,1-2022,,,,,
21235,anx_score,,,1-25,1-2022,,,,,
21235,anx_score,,,1-26,1-2022,,,,,
21235,anx_score,,,1-27,1-2022,,,,,
21235,anx_score,,,1-28,1-2022,,,,,
21235,anx_score,,,1-29,1-2022,,,,,
21235,anx_score,,,1-30,1-2022,,,,,
21235,anx_score,,,1-31,1-2022,,,,,
21235,anx_score,,,1-32,1-2022,,,,,
21235,anx_score,,,1-33,1-2022,,,,,
21235,anx_score,,,1-34,1-2022,,,,,
21235,anx_score,,,1-35,1-2022,,,,,
21235,anx_score,,,1-36,1-2022,,,,,
21235,anx_score,,,1-37,1-2022,,,,,
21235,anx_score,,,1-38,1-2022,,,,,
21235,anx_score,,,1-39,1-2022,,,,,
21235,anx_score,,,1-40,1-2022,,,,,
21235,anx_score,,,1-41,1-2022,,,,,
21235,anx_score,,,1-42,1-2022,,,,,
21235,anx_score,,,1-43,1-2022,,,,,
21235,anx_score,,,1-44,1-2022,,,,,
21235,anx_score,,,1-45,1-2022,,,,,
21235,anx_score,,,1-46,1-2022,,,,,
21235,anx_score,,,1-47,1-2022,,,,,
21235,anx_score,,,1-48,1-2022,,,,,
21235,anx_score,,,1-49,1-2022,,,,,
21235,anx_score,,,1-52,1-2021,,,,,
21237,anx_score,,,1-01,1-2022,,,,,
21237,anx_score,,,1-02,1-2022,,,,,
21237,anx_score,,,1-03,1-2022,,,,,
21237,anx_score,,,1-04,1-2022,,,,,
21237,anx_score,,,1-05,1-2022,,,,,
21237,anx_score,,,1-06,1-2022,,,,,
21237,anx_score,,,1-07,1-2022,,,,,
21237,anx_score,,,1-08,1-2022,,,,,
21237,anx_score,,,1-10,1-2022,,,,,
21237,anx_score,,,1-11,1-2022,,,,,
21237,anx_score,,,1-12,1-2022,,,,,
21237,anx_score,,,1-13,1-2022,,,,,
21237,anx_score,,,1-14,1-2022,,,,,
21237,anx_score,,,1-15,1-2022,,,,,
21237,anx_score,,,1-16,1-2022,,,,,
21237,anx_score,,,1-17,1-2022,,,,,
21237,anx_score,,,1-18,1-2022,,,,,
21237,anx_score,,,1-20,1-2022,,,,,
21237,anx_score,,,1-32,1-2022,,,,,
21239,anx_score,,,1-01,1-2022,,,,,
21239,anx_score,,,1-02,1-2022,,,,,
21239,anx_score,,,1-03,1-2022,,,,,
21239,anx_score,,,1-04,1-2022,,,,,
21239,anx_score,,,1-05,1-2022,,,,,
21239,anx_score,,,1-06,1-2022,,,,,
21239,anx_score,,,1-07,1-2022,,,,,
21239,anx_score,,,1-08,1-2022,,,,,
21239,anx_score,,,1-09,1-2022,,,,,
21239,anx_score,,,1-10,1-2022,,,,,
21239,anx_score,,,1-11,1-2022,,,,,
21239,anx_score,,,1-12,1-2022,,,,,
21239,anx_score,,,1-13,1-2022,,,,,
21239,anx_score,,,1-14,1-2022,,,,,
21239,anx_score,,,1-15,1-2022,,,,,
21239,anx_score,,,1-16,1-2022,,,,,
21239,anx_score,,,1-17,1-2022,,,,,
21239,anx_score,,,1-18,1-2022,,,,,
21239,anx_score,,,1-19,1-2022,,,,,
21239,anx_score,,,1-20,1-2022,,,,,
21239,anx_score,,,1-21,1-2022,,,,,
21239,anx_score,,,1-22,1-2022,,,,,
21239,anx_score,,,1-23,1-2022,,,,,
21239,anx_score,,,1-24,1-2022,,,,,
21239,anx_score,,,1-25,1-2022,,,,,
21239,anx_score,,,1-26,1-2022,,,,,
21239,anx_score,,,1-27,1-2022,,,,,
